"id","u_g","g_r","r_i","i_z","target"
2139,0.0640000000000001,0.108999999999998,0.337,0.0609999999999999,1
2142,2.289638,0.948964999999998,0.409560000000003,0.211110999999999,2
2144,1.245018,0.426065000000001,0.153369999999999,0.0615500000000004,2
2145,0.325000000000003,-0.104000000000003,-0.213999999999999,-0.335000000000001,3
2146,1.978968,0.789175,0.220321999999999,0.133220000000001,2
2149,0.473000000000003,-0.0900000000000034,-0.162999999999997,-0.305000000000003,3
2150,2.020117,0.760019,0.278821000000001,0.162414,2
2151,1.109158,0.439933000000003,0.193174999999997,0.0117970000000014,2
2152,0.0820000000000007,-0.329000000000001,-0.283999999999999,-0.111000000000001,3
2153,1.268169,0.45702,0.128672000000002,0.031251000000001,2
2155,0.120999999999999,0.286000000000001,0.221,-0.125,1
2156,0.118000000000002,0.306999999999999,-0.0769999999999982,0.106999999999999,1
2157,0.402999999999999,-0.178999999999998,-0.203000000000003,-0.239999999999998,3
2159,1.293499,0.394573000000001,0.150164,0.0120310000000003,2
2161,-0.0770000000000017,-0.291,-0.207999999999998,-0.332000000000001,3
2162,1.367001,0.557623,0.181282,0.122194,2
2163,0.218,0.456,0.0109999999999992,0.254000000000001,1
2164,0.245000000000001,0.314,0.113999999999997,0.127000000000002,1
2165,1.588524,0.584570000000003,0.248736999999998,0.0742879999999992,2
2166,0.836386999999998,0.248305999999999,0.0970289999999991,0.0348400000000026,2
2167,0.381,0.295000000000002,0.114000000000001,0.0869999999999997,1
2168,0.193999999999999,0.0829999999999984,0.252000000000002,-0.0110000000000028,1
2169,-0.0680000000000014,-0.0299999999999976,0.282999999999998,0.211000000000002,1
2170,1.190908,0.530415000000001,0.277991999999998,0.0913560000000011,2
2171,1.012039,0.380225999999997,0.194203000000002,0.0683459999999982,2
2178,2.341847,1.10531,0.434014000000001,0.189795,2
2179,1.654178,0.621694999999999,0.208708000000001,0.111823999999999,2
2181,1.219284,0.434540999999999,0.159466999999999,0.0662950000000002,2
2182,0.541999999999998,0.0210000000000008,-0.0360000000000014,-0.075999999999997,3
2183,0.978549999999998,0.298045999999999,0.100338000000001,0.00878900000000016,2
2187,0.155999999999999,0.0300000000000011,0.184000000000001,0.004999999999999,1
2188,0.0249999999999986,-0.014999999999997,0.378,-0.0840000000000032,1
2189,1.367056,0.538494,0.191967000000002,0.121127000000001,2
2190,1.32761,0.457077000000002,0.177647999999998,0.0709340000000012,2
2191,2.22187,0.875242999999998,0.275999000000002,0.172318999999998,2
2192,1.258739,0.580669,0.233678999999999,0.0572489999999988,2
2194,0.146000000000001,-0.0500000000000007,-0.179000000000002,-0.193999999999999,3
2196,2.243776,0.900922999999999,0.280751,0.158165,2
2197,0.294,0.364000000000001,0.0860000000000021,0.579999999999998,1
2198,-0.0229999999999997,0.337,0.131,0.0530000000000008,1
2199,0.536000000000001,0.186,0.0309999999999988,0.483000000000001,1
2200,0.293000000000003,0.244999999999997,0.172000000000001,0.231999999999999,1
2201,1.002972,0.340489000000002,0.160128999999998,0.0243950000000019,2
2203,0.242999999999999,0.167999999999999,-0.111999999999998,-0.111000000000001,1
2205,0.0790000000000006,-0.405999999999999,-0.287000000000003,-0.134999999999998,3
2206,1.298148,0.483796999999999,0.219042999999999,0.0898520000000005,2
2207,1.172907,0.373295000000002,0.136666999999999,0.0543189999999996,2
2208,1.311306,0.515328,0.150364,0.0859180000000013,2
2209,1.620709,0.669687,0.239543999999999,0.193739000000001,2
2210,0.442,-0.260999999999999,-0.123999999999999,0.399999999999999,3
2211,-0.308,-0.472000000000001,-0.34,-0.334999999999997,3
2212,0.309999999999999,-0.321000000000002,-0.224999999999998,-0.167999999999999,3
2213,0.837233999999999,0.244019000000002,0.0912030000000001,0.0188449999999989,2
2215,1.202991,0.479734000000001,0.129030999999998,0.0763130000000025,2
2216,2.307659,1.062508,0.412887,0.237687000000001,2
2218,1.27703,0.494641000000001,0.199961999999999,0.0758420000000015,2
2219,2.304392,0.977076,0.356204999999999,0.230469000000003,2
2220,0.0700000000000003,0.137,-0.106999999999999,0.0769999999999982,1
2221,0.513000000000002,-0.185000000000002,-0.192,-0.234999999999999,3
2222,0.948981999999997,0.282427000000002,0.100386,0.0114819999999973,2
2223,1.673615,0.627914,0.217366999999999,0.114365000000003,2
2224,0.16,0.0359999999999978,0.649000000000001,0.645,3
2225,0.538,-0.247,-0.244,-0.217000000000002,3
2227,0.367000000000001,0.100000000000001,0.543999999999997,0.00600000000000023,1
2228,0.516000000000002,0.244999999999997,0.726000000000003,0.698999999999998,3
2229,1.009207,0.357332,0.173580000000001,0.0557589999999983,2
2230,1.288477,0.477212999999999,0.178778000000001,0.0479319999999994,2
2231,0.689,0.0889999999999986,0.120000000000001,0.216999999999999,1
2233,1.197416,0.427567,0.216108000000002,0.0327989999999971,2
2234,1.124863,0.213094999999999,0.0325750000000014,0.0302299999999995,2
2236,1.40454,0.606726999999999,0.206762999999999,0.0684130000000014,2
2237,-0.120000000000001,-0.344000000000001,-0.309999999999999,-0.302,3
2239,0.508000000000003,-0.172000000000001,-0.222000000000001,-0.154999999999998,3
2240,2.620796,1.403056,0.754387,0.429932000000001,2
2241,-0.125,-0.352,-0.324999999999999,-0.435000000000002,3
2242,-0.0730000000000004,-0.390000000000001,-0.309999999999999,-0.198,3
2244,0.893705000000001,0.304189999999998,0.122782000000001,0.00101800000000196,2
2245,-0.0459999999999994,0.097999999999999,0.244,0.0489999999999995,1
2246,2.343947,1.070993,0.282521999999998,0.357202000000001,2
2247,0.463999999999999,-0.0529999999999973,-0.0660000000000025,-0.279999999999998,3
2248,0.492999999999999,0.0800000000000018,-0.0289999999999999,-0.0380000000000003,3
2249,0.989666,0.370191999999999,0.156667000000002,0.00626199999999955,2
2251,1.149563,0.395042,0.145700000000001,0.0501730000000009,2
2252,1.026041,0.264685,0.163502999999999,0.0508769999999998,2
2258,0.599,-0.0159999999999982,0.0449999999999982,0.0970000000000013,1
2260,1.486979,0.582018999999999,0.213240000000003,0.0957049999999988,2
2261,1.113,0.0479999999999983,0.350000000000001,0.422999999999998,1
2264,0.995348,0.381220000000003,0.0867229999999992,0.0726849999999999,2
2265,0.832000000000001,0.0620000000000012,0.145999999999997,0.387,1
2268,1.904589,0.700725000000002,0.254075999999998,0.150059000000002,2
2270,-0.0609999999999999,0.260999999999999,0.0199999999999996,0.0510000000000019,1
2271,1.556128,0.585819000000001,0.212899,0.143793000000002,2
2274,0.187000000000001,0.263999999999999,0.146999999999998,0.102,1
2275,0.219999999999999,0.0489999999999995,0.189,0.0399999999999991,1
2276,1.168602,0.460616999999999,0.177977000000002,0.0643379999999993,2
2277,1.625549,0.582713999999999,0.223717000000001,0.100968999999999,2
2279,2.609055,1.251623,0.615875000000001,0.322142999999999,2
2280,1.080019,0.390537000000002,0.130980999999998,0.0752619999999986,2
2281,0.442,0.324999999999999,0.262,-0.032,1
2282,0.967065999999999,0.299551000000001,0.128700000000002,0.00939999999999941,2
2283,1.163237,0.387713999999999,0.238952999999999,0.028455000000001,2
2284,0.122,0.247,-0.00600000000000023,0.0860000000000021,1
2285,-0.00700000000000145,-0.350999999999999,-0.272000000000002,-0.102999999999998,3
2286,2.641687,1.226837,0.480368000000002,0.238560999999999,2
2287,1.319383,0.451322000000001,0.244463,-0.0705150000000003,2
2290,-0.323,-0.443999999999999,-0.326,-0.326999999999998,3
2291,2.485225,1.296418,0.543351000000001,0.304168000000001,2
2292,0.004999999999999,0.135000000000002,0.404,0.158999999999999,1
2293,-0.302999999999997,-0.412000000000003,-0.311,-0.341999999999999,3
2296,1.318806,0.528448000000001,0.186142999999998,0.0584009999999999,2
2297,1.196598,0.461366999999999,0.183622,0.0740050000000014,2
2298,0.361999999999998,-0.18,-0.338999999999999,-0.259,3
2299,2.250862,0.860637,0.270312000000001,0.140471,2
2300,1.240118,0.551841999999997,0.168466000000002,0.0780700000000003,2
2301,0.465,-0.114000000000001,-0.177,-0.215,3
2304,0.216000000000001,0.306000000000001,0.526999999999997,0.378,1
2305,1.633768,0.643033000000001,0.220713,0.103040999999999,2
2306,0.171000000000003,0.123999999999999,0.251000000000001,-0.108000000000001,1
2307,1.406477,0.519535000000001,0.183197999999999,0.0399960000000004,2
2308,1.633734,0.586535999999999,0.259443000000001,0.0636919999999996,2
2310,0.0479999999999983,0.0779999999999994,0.169,0.356999999999999,1
2311,0.357999999999997,-0.273999999999997,-0.221,-0.218,3
2313,0.0519999999999996,-0.344999999999999,-0.170000000000002,-0.00199999999999889,3
2314,2.552892,1.289656,0.557456000000002,0.358039,2
2316,0.647000000000002,0.0620000000000012,0.106999999999999,0.0619999999999976,1
2318,1.008,0.913,0.931999999999999,0.612,3
2319,1.319802,0.54832,0.231356000000002,0.0921169999999982,2
2320,0.978000000000002,0.980999999999998,0.759,0.43,3
2321,1.197272,0.354352000000002,0.205597000000001,0.0793609999999987,2
2322,0.293999999999997,-0.0849999999999973,-0.0970000000000013,-0.161999999999999,3
2323,1.357251,0.509796000000001,0.183861,0.0895549999999972,2
2325,-0.0899999999999999,-0.285,-0.282,-0.288999999999998,3
2328,2.576441,1.103126,0.504819000000001,0.168429,2
2329,0.985475999999998,0.329912,0.115162000000002,-0.018260999999999,2
2331,-0.364999999999998,-0.396000000000001,-0.318000000000001,-0.292999999999999,3
2335,1.619066,0.644264999999999,0.189744000000001,0.108134999999999,2
2336,-0.248999999999999,-0.444000000000003,-0.369,-0.251999999999999,3
2337,-0.00999999999999801,-0.398,-0.304000000000002,-0.270999999999997,3
2338,1.188306,0.374775,0.140187000000001,0.0479430000000001,2
2340,0.434000000000001,0.135999999999999,-0.0189999999999984,-0.0199999999999996,3
2341,1.057364,0.367713,0.139222999999999,0.0247910000000005,2
2345,-0.146000000000001,-0.315000000000001,-0.280999999999999,-0.260000000000002,3
2346,1.141,0.115000000000002,0.0289999999999999,0.266999999999999,1
2350,0.0769999999999982,-0.0259999999999998,0.192,0.244,1
2351,0.145000000000003,-0.331000000000003,-0.282999999999998,0.480999999999998,3
2352,0.898924000000001,0.255195999999998,0.118482,0.010624,2
2353,1.176927,0.256264,0.0406820000000003,-0.0353969999999997,2
2354,1.062,0.719000000000001,1.173,0.663,3
2355,0.968967999999997,0.293140000000001,0.133465000000001,-0.00296200000000013,2
2356,0.716000000000001,0.509999999999998,0.343,0.0259999999999998,1
2357,1.94793,0.763449,0.253517,0.133604999999999,2
2358,2.018,0.367999999999999,0.223000000000003,0.093,1
2359,2.250028,0.961265999999998,0.226543000000001,0.312095999999999,2
2360,0.134,0.157999999999998,-0.0189999999999984,0.102999999999998,1
2362,1.954226,0.859548000000002,0.304812,0.248201,2
2363,1.306555,0.468308999999998,0.163683000000002,0.0623679999999993,2
2364,0.298000000000002,-0.189,0.0279999999999987,-0.119,1
2365,-0.184999999999999,-0.0820000000000007,0.588999999999999,0.657,3
2366,-0.164000000000001,-0.390999999999998,-0.262,-0.446000000000002,3
2367,0.220000000000002,0.0579999999999998,0.117999999999999,-0.0689999999999991,1
2369,0.345000000000002,0.247999999999998,0.0130000000000017,0.0879999999999974,1
2370,1.036794,0.535916,0.163540000000001,0.0724470000000004,2
2371,0.511000000000003,0.151999999999997,-0.137999999999998,0.274999999999999,1
2372,0.0459999999999994,-0.311,-0.268000000000001,-0.390000000000001,3
2373,0.547000000000001,0.186,0.0249999999999986,0.193000000000001,1
2374,0.625,0.183,0.513000000000002,0.157,1
2376,0.742000000000001,0.268999999999998,0.228999999999999,0.202000000000002,1
2377,-0.0199999999999996,-0.283999999999999,-0.248000000000001,-0.307000000000002,3
2378,1.438677,0.519017999999999,0.173603,0.149369999999999,2
2379,0.468,0.342000000000002,0.0069999999999979,0.220000000000002,1
2381,0.0269999999999975,-0.286999999999999,-0.207000000000001,0.0740000000000016,3
2383,0.939672000000002,0.288484999999998,0.139065000000002,0.0890249999999995,2
2384,1.753931,0.620785999999999,0.246023000000001,0.0810439999999986,2
2385,1.258795,0.447372000000001,0.177008000000001,0.0599479999999986,2
2386,0.446000000000002,0.0129999999999981,-0.0509999999999984,-0.106000000000002,3
2387,2.111177,0.842454000000002,0.309548999999999,0.151842,2
2388,-0.00800000000000267,-0.265999999999998,-0.332000000000001,-0.248999999999999,3
2389,1.148575,0.383742999999999,0.164034000000001,-0.0153160000000021,2
2394,1.315119,0.513660000000002,0.202826999999999,0.149267999999999,2
2395,1.407506,0.514885,0.188039,0.0800219999999996,2
2396,1.322736,0.510688999999999,0.117654,0.165821000000001,2
2397,1.499664,0.523037000000002,0.199644999999999,0.193487000000001,2
2398,1.986853,0.821696999999997,0.301890000000002,0.143682,2
2400,0.0700000000000003,0.269000000000002,0.0180000000000007,-0.0350000000000001,1
2402,0.143999999999998,-0.292999999999999,-0.298000000000002,-0.075999999999997,3
2403,1.057951,0.282050999999999,0.220938,0.0346940000000018,2
2404,1.586613,0.599773000000003,0.275199999999998,0.0445060000000019,2
2405,-0.411000000000001,-0.309999999999999,-0.306000000000001,-0.219999999999999,3
2406,2.001322,0.791275000000002,0.263124999999999,0.162326,2
2407,1.657393,0.63072,0.227322999999998,0.113780999999999,2
2408,1.609606,0.676743999999999,0.292092,0.156725000000002,2
2409,0.281000000000002,0.378999999999998,0.0640000000000001,0.0280000000000022,1
2410,1.066397,0.320812,0.138305000000001,0.0411990000000007,2
2411,1.020502,0.242595,0.287457999999999,0.00804700000000125,2
2413,0.331,-0.251999999999999,-0.172000000000001,-0.369,3
2414,1.705089,0.634081000000002,0.239241,0.128219,2
2415,2.536806,1.108823,0.410802,0.196548,2
2416,0.167999999999999,-0.125,0.415000000000003,0.663999999999998,3
2417,1.50684,0.622011,0.291250000000002,0.126541,2
2418,0.393000000000001,-0.0309999999999988,-0.0700000000000003,-0.125,3
2420,1.099494,0.305015999999998,0.126827,-0.0578400000000006,2
2421,1.703123,0.639641000000001,0.271211000000001,0.120267999999999,2
2422,1.295378,0.566337000000001,0.231797,0.11065,2
2424,0.0140000000000029,0.0990000000000002,0.420999999999999,-0.0470000000000006,1
2425,1.48703,0.499647,0.237906000000002,0.0999329999999965,2
2427,1.216007,0.479944,0.167220999999998,0.0384620000000027,2
2428,1.147127,0.424841000000001,0.147087000000003,0.0596239999999995,2
2431,1.301142,0.430683000000002,0.175685999999999,0.0625700000000009,2
2432,0.925028000000001,0.304276999999999,0.282040000000002,-0.0940310000000011,2
2433,0.516000000000002,0.346,-0.0910000000000011,0.103999999999999,1
2435,0.932234000000001,0.208057,0.0734180000000002,-0.0090960000000031,2
2438,1.254272,0.422725999999999,0.138377999999999,0.0212800000000009,2
2439,0.227999999999998,0.192,0.147000000000002,0.0069999999999979,1
2441,0.73,0.596,0.166,0.652999999999999,1
2442,-0.358000000000001,-0.375,-0.395,-0.355999999999998,3
2444,0.212,0.260999999999999,0.216000000000001,-0.147000000000002,1
2445,0.415000000000003,-0.271000000000001,-0.164000000000001,-0.294,3
2446,0.308999999999997,-0.189999999999998,-0.141000000000002,0.241,3
2449,-0.0519999999999996,-0.251000000000001,0.0420000000000016,-0.544,3
2450,1.058538,0.362201000000001,0.133431,0.0396269999999994,2
2451,-0.158999999999999,-0.419,-0.342000000000002,-0.337999999999997,3
2453,0.00799999999999912,0.083000000000002,0.276999999999997,0.0250000000000021,1
2455,0.642999999999997,0.348000000000003,0.0849999999999973,-0.164999999999999,3
2457,0.606999999999999,0.334,0.0309999999999988,0.388000000000002,1
2458,1.285365,0.453602,0.194668,0.0322639999999996,2
2459,0.608999999999998,0.0960000000000001,-0.0210000000000008,0.369000000000003,1
2460,0.415000000000003,-0.654000000000003,0.114000000000001,-0.0359999999999978,3
2461,1.135366,0.308861,0.097135999999999,0.108478000000002,2
2462,1.303677,0.461454,0.187405,0.00966299999999976,2
2464,2.271736,0.981643000000002,0.422208999999999,0.208750999999999,2
2465,1.497723,0.591286,0.280791999999998,-0.000517000000000323,2
2467,0.552000000000003,0.936,0.340999999999998,0.358000000000001,1
2469,0.862525999999999,0.253879000000001,0.119291999999998,0.0281560000000027,2
2470,0.997439,0.128898,0.103769,-0.0190039999999989,2
2471,0.992054,0.379096999999998,0.120777,0.0258099999999999,2
2472,2.527925,1.201887,0.49643,0.290621,2
2475,2.164007,0.874852999999998,0.307136000000002,0.162121000000001,2
2477,-0.0909999999999975,-0.317,-0.159000000000002,-0.169999999999998,3
2478,0.183,0.236999999999998,0.201,0.0919999999999987,1
2480,0.155999999999999,-0.0350000000000001,0.261000000000003,0.0239999999999974,1
2482,0.989999999999998,0.854000000000003,0.826999999999998,0.481000000000002,3
2483,0.474,-0.0299999999999976,-0.0560000000000009,-0.134,3
2484,0.309999999999999,0.132999999999999,0.128,-0.0120000000000005,1
2486,0.519000000000002,-0.032,-0.0809999999999995,-0.169,3
2487,1.930752,0.685525999999999,0.247902,0.0610579999999992,2
2488,0.989339999999999,0.42013,0.171949000000001,0.00638000000000005,2
2489,1.069535,0.163816000000001,0.020332999999999,0.0118559999999999,2
2490,1.448835,0.579957999999998,0.247036000000001,0.188582,2
2492,1.31875,0.562059,0.146763,0.0828690000000005,2
2493,1.626572,0.616059999999999,0.241848000000001,0.0845760000000002,2
2494,1.056372,0.334718,0.146328,0.0488569999999999,2
2495,1.291023,0.504797,0.182005,0.0464020000000005,2
2496,0.195,-0.236999999999998,-0.209,-0.0980000000000025,3
2497,2.639597,1.349981,0.746312,0.297672,2
2498,0.126999999999999,0.135000000000002,0.257999999999999,-0.0450000000000017,1
2500,-0.0489999999999995,0.484000000000002,-0.109999999999999,-0.00500000000000256,1
2506,1.31409,0.491668999999998,0.179266000000002,0.0456849999999989,2
2507,1.790102,0.777795999999999,0.278027000000002,0.125378999999999,2
2508,0.0480000000000018,-0.397000000000002,-0.177999999999997,0.0249999999999986,3
2511,0.344999999999999,-0.253999999999998,-0.260000000000002,-0.199999999999999,3
2514,1.298609,0.483779999999999,0.165931,0.0809170000000012,2
2515,1.332386,0.537882,0.181747999999999,0.0718740000000011,2
2516,0.591000000000001,-0.238,0.230999999999998,0.253,1
2517,1.312485,0.519737000000001,0.231018000000001,0.0983750000000008,2
2518,2.681137,1.362015,0.566517000000001,0.321619999999999,2
2519,2.301071,0.957122,0.330216999999999,0.112126,2
2520,0.154,0.396999999999998,0.00800000000000267,-0.0210000000000008,1
2521,0.264999999999997,0.0870000000000033,-0.0140000000000029,-0.0569999999999986,1
2522,1.025,0.466999999999999,0.223000000000003,0.355999999999998,1
2524,0.116,0.192,0.209,0.0620000000000012,1
2525,0.420999999999999,-0.0819999999999972,0.032,-0.255000000000003,3
2526,0.321999999999999,0.0299999999999976,0.288,-0.0499999999999972,1
2529,0.169999999999998,-0.300000000000001,-0.327999999999999,-0.157999999999998,3
2531,2.349168,1.062617,0.412313999999999,0.237126,2
2532,0.189,0.236000000000001,0.059000000000001,-0.221,1
2533,0.885260000000002,0.267174999999998,0.108433000000002,0.0573039999999985,2
2534,1.680895,0.537296000000001,0.21471,0.085214999999998,2
2536,2.501753,1.334917,0.579979999999999,0.332264,2
2537,1.012106,0.219691000000001,0.113614999999999,-0.076277000000001,2
2538,0.925978000000001,0.334361999999999,0.0896380000000008,0.0368190000000013,2
2540,0.451,-0.129999999999999,-0.189,-0.257000000000001,3
2541,1.946465,0.759830000000001,0.280474,0.110282,2
2542,-0.0949999999999989,0.134,0.608,0.417999999999999,3
2543,1.384916,0.45805,0.171538000000002,0.209768,2
2544,1.267665,0.411840999999999,0.14452,0.0543289999999992,2
2545,1.989453,0.737321999999999,0.253319999999999,0.138949,2
2547,2.171661,0.893822,0.334824000000001,0.185860000000002,2
2549,0.862447,0.318619000000002,0.120054,0.0375799999999984,2
2550,2.225571,0.93618,0.358098999999999,0.176302,2
2551,1.851927,0.701920999999999,0.235979,0.132424,2
2555,1.225122,0.485130000000002,0.161840999999999,0.0688080000000006,2
2556,2.410336,1.073904,0.406261000000001,0.202421999999999,2
2557,-0.0209999999999972,-0.189,-0.238,-0.178000000000001,3
2559,-0.0649999999999977,0.166,0.518999999999998,0.0710000000000015,1
2561,0.545000000000002,-0.155000000000001,0.0809999999999995,0.231999999999999,1
2562,0.210000000000001,0.0350000000000001,0.279,-0.0719999999999992,1
2564,1.252961,0.437862000000001,0.144855,0.071356999999999,2
2565,1.914,1.005,0.954999999999998,0.759,3
2567,2.083414,0.779822000000003,0.296592999999998,0.0879870000000018,2
2568,0.0919999999999987,0.239999999999998,-0.0529999999999973,0.27,1
2569,1.531982,0.633206999999999,0.290627000000001,0.128146999999998,2
2570,2.659581,1.30042,0.565148000000001,0.307376999999999,2
2571,0.277000000000001,0.327000000000002,0.506,0.197999999999997,1
2573,0.404,-0.132000000000001,-0.113,-0.297000000000001,3
2574,0.408999999999999,-0.0350000000000001,0.478999999999999,0.579000000000001,3
2575,1.091526,0.387736,0.139752,0.0797239999999988,2
2577,1.018843,0.204533999999999,0.0836039999999993,-0.011175999999999,2
2578,2.449158,1.179451,0.433121,0.297976,2
2579,-0.0330000000000013,-0.373999999999999,-0.264000000000003,-0.341999999999999,3
2581,-0.00300000000000011,0.18,0.0530000000000008,-0.120000000000001,1
2582,1.275343,0.392481,0.213932,0.0555570000000003,2
2583,1.096893,0.369786999999999,0.175630999999999,-0.00174699999999817,2
2584,1.597128,0.591834,0.17764,0.0552390000000003,2
2585,1.175266,0.447569000000001,0.152369,0.273520999999999,2
2586,1.514099,0.622392000000001,0.191949999999999,0.118577999999999,2
2587,0.332000000000001,0.167999999999999,0.140000000000001,0.446999999999999,1
2588,0.490000000000002,-0.215,-0.171000000000003,-0.244,3
2591,2.255237,0.974528999999997,0.333434,0.161983000000003,2
2592,0.325000000000003,-0.104000000000003,-0.213999999999999,-0.335000000000001,3
2593,1.765759,0.659633,0.249255999999999,0.158099,2
2594,1.814927,0.620743999999998,0.246786,0.115470999999999,2
2595,1.8576,0.738712,0.328877000000002,0.170555,2
2596,2.125031,0.795750999999999,0.286949,0.145102000000001,2
2597,1.193564,0.397103999999999,0.197678999999999,0.0395310000000002,2
2598,0.896684999999998,0.279384,0.066554,0.00914699999999868,2
2599,0.557000000000002,-0.0810000000000031,-0.174999999999997,-0.267000000000003,3
2600,1.62291,0.589254,0.230060999999999,0.105293,2
2601,-0.405000000000001,-0.391999999999999,-0.331,-0.292999999999999,3
2603,1.055,0.0500000000000007,-0.0310000000000024,0.204000000000001,1
2604,0.430999999999997,0.102,0.741,0.706000000000003,3
2605,1.094185,0.481269000000001,0.162243,0.0498739999999991,2
2607,0.341999999999999,-0.163,-0.242999999999999,-0.323,3
2610,2.279135,0.974330999999999,0.393964,0.221379000000001,2
2611,0.184999999999999,-0.358999999999998,-0.321000000000002,-0.474,3
2612,2.493511,1.057121,0.443752999999997,0.211475,2
2613,2.150022,0.824326000000003,0.304556999999999,0.167824,2
2614,1.095159,0.363899999999999,0.141837000000001,0.0195919999999994,2
2615,0.370999999999999,0.146000000000001,0.0839999999999996,0.556999999999999,1
2616,1.154566,0.423081999999997,0.160534000000002,0.000668999999998476,2
2617,2.408577,1.189193,0.463521,0.152050000000001,2
2618,0.967848,0.317150000000002,0.0529539999999997,0.023108999999998,2
2620,2.07206,0.928877,0.322015999999998,0.170771,2
2622,1.147377,0.393415000000001,0.127760999999998,0.0448140000000006,2
2623,0.128,0.206,0.0529999999999973,0.342000000000002,1
2624,1.528269,0.633373000000002,0.207646999999998,0.110602,2
2625,0.145,-0.207000000000001,-0.167000000000002,-0.134999999999998,3
2627,1.229862,0.419734,0.127041,0.0241199999999999,2
2632,1.782006,0.696472,0.214514000000001,0.142084000000001,2
2633,1.150814,0.407381000000001,0.170874999999999,-0.00437299999999752,2
2634,0.257999999999999,0.353000000000002,0.163999999999998,-0.0910000000000011,1
2636,1.204726,0.41085,0.140591000000001,0.0874820000000014,2
2639,0.195999999999998,0.106000000000002,-0.0889999999999986,0.00600000000000023,1
2640,1.152519,0.383349000000003,0.138511999999999,0.0533980000000014,2
2641,0.974501999999998,0.335465000000003,0.130004999999997,0.0459500000000013,2
2642,-0.113,-0.273999999999997,-0.276000000000003,-0.116,3
2643,1.058796,0.383824999999998,0.170548,0.0307540000000017,2
2644,0.143000000000001,0.375999999999998,0.0210000000000008,-0.0670000000000002,1
2646,0.57,-0.102,-0.106999999999999,-0.257999999999999,3
2647,0.349999999999998,0.391000000000002,0.556000000000001,0.177999999999997,1
2648,1.129885,0.433700000000002,0.117877999999997,0.0252530000000029,2
2650,0.919621000000003,0.299567999999997,0.12668,0.0363080000000018,2
2651,0.513999999999999,-0.224,-0.244,-0.093,3
2652,2.220893,0.937187999999999,0.368794000000001,0.183938999999999,2
2653,1.577016,0.640249000000003,0.303543999999999,0.100252000000001,2
2654,3.104,1.299,0.805,0.538,3
2655,1.488219,0.595232000000003,0.209973999999999,0.122533999999998,2
2656,2.507927,1.416695,0.774726999999999,0.436190000000002,2
2657,1.847034,0.738841999999998,0.285353000000001,0.253557000000001,2
2658,2.632393,1.269573,0.565723000000002,0.287580999999999,2
2659,-0.201,-0.405999999999999,-0.265000000000001,-0.529,3
2665,0.0820000000000007,0.365000000000002,0.0689999999999991,-0.0250000000000021,1
2668,2.767165,1.221724,0.341308,0.276918,2
2669,0.599,-0.262,-0.262,-0.137,3
2670,2.359045,1.074362,0.503812,0.243133,2
2672,0.498999999999999,-0.198999999999998,-0.298000000000002,-0.481999999999999,3
2673,1.617689,0.558831,0.248923,0.112830000000001,2
2675,1.173486,0.499872999999999,0.144303000000001,0.0291959999999989,2
2676,0.536999999999999,0.183,0.0249999999999986,-0.0389999999999979,3
2678,1.127826,0.327609000000002,0.136806,0.0168669999999977,2
2679,1.189279,0.401138999999999,0.173853000000001,0.0266020000000005,2
2680,0,0,0,0,1
2682,0.125,-0.288999999999998,-0.290000000000003,-0.265999999999998,3
2683,1.319095,0.476296,0.149433,0.019482,2
2684,0.999766999999999,0.370417,0.134641,0.0799430000000001,2
2685,0.0420000000000016,0.0509999999999984,0.308,0.093,1
2686,0.327000000000002,0.537999999999997,0.195,0.178000000000001,1
2690,0.663999999999998,0.100000000000001,0.0399999999999991,0.157,1
2692,1.061005,0.320882999999998,0.115119000000002,0.0259529999999994,2
2693,1.27067,0.418085,0.173278999999999,0.0224740000000008,2
2694,1.265869,0.454360999999999,0.171203999999999,0.0945180000000008,2
2697,0.161999999999999,0.255000000000003,0.0179999999999971,-0.0629999999999988,1
2698,0.324000000000002,-0.25,-0.209000000000003,-0.172999999999998,3
2699,2.009,2.467,1.331,0.18,1
2700,2.147728,0.850667999999999,0.279987000000002,0.167047999999998,2
2701,0.233000000000001,0.0579999999999998,0.242999999999999,-0.0589999999999975,1
2702,0.257999999999999,0.0480000000000018,0.204000000000001,0.119999999999997,1
2703,1.172089,0.433779000000001,0.140281999999999,0.0425539999999991,2
2704,0.326999999999998,0.0869999999999997,0.135999999999999,0.215,1
2705,0.174,0.157,0.271000000000001,0.022000000000002,1
2706,0.0549999999999997,0.0100000000000016,0.0889999999999986,0.054000000000002,1
2707,2.522993,1.455755,0.875421999999999,0.434013999999999,2
2709,1.206876,0.429161000000001,0.160829999999997,0.0457690000000017,2
2710,0.452999999999999,-0.0869999999999997,-0.0850000000000009,-0.266999999999999,3
2714,1.309,0.311999999999998,0.238,-0.0609999999999999,1
2715,0.234000000000002,-0.135000000000002,-0.172999999999998,-0.186,3
2717,1.343307,0.440453000000002,0.241543999999998,0.0942159999999994,2
2720,0.419,-0.138999999999999,-0.200000000000003,-0.143999999999998,3
2721,1.158213,0.280649,0.113690999999999,0.0484679999999997,2
2724,1.78985,0.689378,0.269261,0.127434000000001,2
2725,1.68504,0.673334,0.197430999999998,0.0980860000000021,2
2728,1.159502,0.513339999999999,0.187666,0.111248,2
2729,1.2384,0.546488999999999,0.242784,0.108565,2
2730,0.117999999999999,0.0549999999999997,0.256,0.105,1
